title,author,condition,price
Between Jobs,by W R Gingell,Very Good,£9.00
Evil Embers,by Cristelle Comby,Very Good,£3.60
Behold the Sins,by Rachel Serrin,Very Good,£15.00
Gathering Storm,by Gary Stringer,Very Good,£4.80
The Lost Prince,by J W Webb,Like New,£7.20
The Book of Night with Moon,by Diane Duane,Very Good,£9.90
Breathing Water,by Tanya Bird,Very Good,£3.49
Standing In Shadows,by Cynthia a Morgan,Very Good,£6.60
Battle for Brigantia,by Nelly Harper,Very Good,£6.00
Civilization,by Stephen Drake,Very Good,£3.49
The Exploding Memoir,by Johnny Strike,Very Good,£6.60
In Gathering Shade,by Natalie Case,Very Good,£6.60
Zoo,by Phil Price,Very Good,£3.49
Cimarron Seductress,by Lori Herter,Very Good,£5.80
Antes del Nino,by B Roman,Like New,£7.30
Heir of Ashes,by Elle W Silver,Very Good,£6.30
The Last Stormlord,by Glenda Larke,Well Read,£5.60
Mosaic,by Sarah Fine,Very Good,£6.60
Wyrde and Wild,by Charlotte E English,Very Good,£6.30
The Hunt For The Bunyip,by Tristan A Smith,Very Good,£6.50
The American Claimant,by Mark Twain,Very Good,£3.49
Rescued by the Water Dragon Prince,by Jade Waltz,Like New,£6.30
The Walls of Woodmyst,by Robert Kreig,Very Good,£5.50
The Last Condo Board of the Apocalypse,by Nina Post,Like New,£3.80
The Fields,by Sammi Leigh Melville,Very Good,£3.49
La Maldicion - Una novela de Roxanne Fosch,by Jina S Bazzar,Like New,£3.80
The Serpent Cult (Heroes of Ravenford Book 2),by F P Spirit,Very Good,£6.60
The Art Of Effective Dreaming,by Gillian Polack,Very Good,£3.49
Angel Intrepido,by Jo Wilde,Like New,£3.49
The War Chamber,by B Roman,Very Good,£3.49
La Puerta Al Mas Alla,by Leo Kane,Very Good,£23.00
The Mage of Ghostra,by Frank Decario,Very Good,£3.49
Blood Red Angel,by Adrian Cole,Well Read,£5.50
Cry Havoc (Justice Keepers Saga Book 10),by Rs Penney,Very Good,£6.60
Safe Haven,by Le Fitzpatrick,Very Good,£3.49
The Island of Serenity Book 1,by Gary Edward Gedall,Like New,£5.60
Angel Intrepido,by Jo Wilde,Very Good,£6.60
El Tiempo Despues del Olvido,by Jonny Capps,Like New,£3.49
"Always Never, George, i, Spy",by Michael Cooke,Very Good,£65.50
Philip Jose Farmer' Dungeon,by Charles De Lint,Very Good,£3.50
Dragons of Autumn Twilight,by Margaret Weis,Well Read,£6.99
Hammered,by Kevin Hearne,Like New,£8.80
The Rose and the Thorn,by Michael J Sullivan,Very Good,£7.90
Stone Song,by Tricia O'Malley,Like New,£7.40
The Stupidest Angel,by Christopher Moore,Like New,£3.50
Nation of the Sun,by Hr Moore,Very Good,£10.00
Twins of Evil,by Shaun Hutson,Very Good,£4.40
The Book of Gothel,by Mary McMyne,Like New,£6.10
The Count of Monte Cristo,by Alexandre Dumas,Very Good,£19.50
Fever,by Christine Feehan,Very Good,£4.30
The New Hunger (The Warm Bodies Series),by Isaac Marion,Very Good,£4.80
Dragongirl,by Todd McCaffrey,Very Good,£6.90
Be the Serpent,by Seanan McGuire,Very Good,£12.90
Warheart,by Terry Goodkind,Very Good,£8.99
Reaper Man,by Terry Pratchett,Very Good,£3.50
Reaper's Pack,by Rhea Watson,Very Good,£15.30
Restless Slumber,by K J Sutton,Very Good,£8.90
The Dragon Waiting,by John M. Ford,Very Good,£6.60
Through Blood and Dragons,by R M Schultz,Like New,£7.90
Feathertide,by Beth Cartwright,Very Good,£6.40
Blood Trade,by Faith Hunter,Very Good,£5.80
The Rising Of The Shield Hero Volume 12: Light Novel,by Aneko Yusagi,Very Good,£12.00
The Two Towers,by J. R. R. Tolkien,Very Good,£8.99
Nevernight,by Jay Kristoff,Very Good,£12.99
Son of a Liche,by J Zachary Pike,Very Good,£6.50
The Kingdoms of Terror,by Joe Dever,New,£15.99
The Crown of Embers,by Rae Carson,Good,£4.60
Kings Buccaneer,by Raymond Feist,Very Good,£6.30
The Last Continent,by Terry Pratchett,Very Good,£3.50
Reign of the Ancients,by R E Davies,Like New,£11.50
Death on the Pitch: Extra Time,by Guy Haley,Very Good,£8.99
Soul Music,by Terry Pratchett,Very Good,£3.50
The House of Always,by Jenn Lyons,Like New,£11.50
Year of the Reaper,by Makiia Lucier,Very Good,£6.80
Demon Mistress,by Yasmine Galenorn,Like New,£5.00
The Mad God's Amulet,by Michael Moorcock,Very Good,£3.49
A River of Golden Bones,by A.K. Mulford,Very Good,£4.80
Tatterdemalion,by Sylvia V. Linsteadt,Very Good,£20.00
The Chronicles of Castle Brass,by Michael Moorcock,Very Good,£3.99
Noonshade,by James Barclay,Very Good,£3.50
Tidal Creatures,by Seanan McGuire,Very Good,£16.00
Dragonoak,by Sam Farren,Very Good,£7.60
Kingdoms of Shadow and Ash,by Hr Moore,Very Good,£12.99
The Summoner,by Gail Z. Martin,Very Good,£3.50
The World Raven,by A.J. Smith,Very Good,£4.80
Mort(e),by Robert Repino,Very Good,£7.50
Bacchanal,by Veronica G. Henry,Very Good,£4.30
Grailblazers,by Tom Holt,Very Good,£3.50
Pleasure Unbound,by Larissa Ione,Very Good,£3.50
Battle Ground,by Jim Butcher,Very Good,£11.60
Elric at the End of Time,by Michael Moorcock,Very Good,£3.99
The Sae Scroll Prophecies,by Greig Miller,Like New,£8.00
Lady's Ransom,by Jeff Wheeler,New,£8.59
The Foreign Exchange,by Veronica G. Henry,Very Good,£8.99
Crimson Reign,by Amelie Wen Zhao,Very Good,£6.90
Midnight in Everwood,by M.A. Kuzniar,Very Good,£5.80
The Wolves of Time,by William Horwood,Very Good,£3.80
Inferno,by Sherrilyn Kenyon,Very Good,£5.70
The Annotated Sword of Shannara: 35th Anniversary Edition,by Terry Brooks,Like New,£34.10
Grave Danger,by Alice James,Very Good,£9.99
The Secret of Safe Passage,by Martin Baynton,Like New,£9.99
Fae's Captive,by Lily Archer,Very Good,£14.00
Nice Dragons Finish Last,by Rachel Aaron,Like New,£11.25
The Forest House,by Marion Zimmer Bradley,Very Good,£22.00
Royal Airs,by Sharon Shinn,Good,£3.49
Seeress Of Kell,by David Eddings,Very Good,£4.00
The Wise Man's Fear,by Patrick Rothfuss,Very Good,£7.40
"As a Reincarnated Aristocrat, I'll Use My Appraisal Skill to Rise in the World 1 (light novel)",by Miraijin A,New,£11.79
Mythago Wood,by Robert Holdstock,Good,£3.49
Gobbelino London & a Menace of Mermaids,by Kim M Watt,Very Good,£11.99
Court of Bitter Thorn,by Kay L Moody,Very Good,£6.30
Siege and Sacrifice,by Charlie N. Holmberg,Very Good,£7.50
How NOT to Summon a Demon Lord,by Yukiya Murasaki,Very Good,£4.80
The Chronicles Of Blarnia,by Michael Gerber,Very Good,£3.50
Daughter of the Empire,by Raymond E. Feist,Very Good,£4.80
Harry Potter and the Deathly Hallows,by J. K. Rowling,Very Good,£3.50
Gobbelino London & a Contagion of Zombies,by Kim M Watt,Very Good,£11.99
Dust Of Dreams,by Steven Erikson,Very Good,£14.80
The Pariah,by Anthony Ryan,Well Read,£8.10
Many Are the Dead,by Anthony Ryan,Very Good,£4.30
Dream Eyes,by Jayne Ann Krentz,Well Read,£3.49
The Hills Have Spies,by Mercedes Lackey,Very Good,£5.30
"Unnamed Memory, Vol. 5 (light novel)",by Kuji Furumiya,New,£11.39
Ancient Echoes,by Robert Holdstock,Very Good,£4.10
Archer of the Heathland,by J W Elliot,Very Good,£10.80
The Bloodline Feud,by Charles Stross,Very Good,£14.10
Dark Enemy Captive,by I T Lucas,Very Good,£5.30
The Wizard Knight,by Gene Wolfe,Good,£6.00
Strangers in the Promised Land,by Jim Wilbourne,Very Good,£3.49
Beguiled,by Darynda Jones,Like New,£11.50
Finding Abigail,by Carrie Ann Ryan,Very Good,£11.20
Knights of Eternity,by Myles Alexander,Very Good,£7.20
Death's Executioner,by Charlotte E English,Very Good,£7.50
The Becoming,by Nora Roberts,Very Good,£10.00
A Cathedral of Myth and Bone,by Kat Howard,Very Good,£4.50
Seven Blades in Black,by Sam Sykes,Like New,£13.70
The Tropic of Serpents,by Marie Brennan,New,£8.49
A Curse of Blood and Stone,by K.A. Tucker,New,£9.49
Kushiel's Avatar,by Jacqueline Carey,New,£10.09
"Overlord, Vol. 12 (light novel)",by Kugane Maruyama,New,£12.39
Maskerade,by Terry Pratchett,New,£8.49
The Return of the King,by J. R. R. Tolkien,New,£15.99
The Brides of High Hill,by Nghi Vo,New,£13.09
House of Hunger,by Alexis Henderson,New,£8.49
The Lies of Locke Lamora,by Scott Lynch,New,£15.39
Smoke Bitten,by Patricia Briggs,Good,£8.10
Vita Nostra,by Marina Dyachenko,New,£9.49
Labyrinth's Heart,by M. A. Carrick,New,£10.09
In The Hand of the Goddess,by Tamora Pierce,New,£8.49
Knight of the Demon Queen,by Barbara Hambly,New,£9.09
Immortal Longings,by Chloe Gong,New,£9.49
Ten Thousand Stitches,by Olivia Atwater,New,£8.49
Stonewielder,by Ian C Esslemont,New,£12.69
Between Dragons and Their Wrath,by Devin Madson,New,£9.49
The Return of the King,by J. R. R. Tolkien,New,£19.29
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 18 (Light Novel)",by Fujino Omori,New,£12.69
The Crimson Crown,by Heather Walter,New,£14.09
The Jungle of Horrors,by Joe Dever,New,£7.79
Alanna: The First Adventure,by Tamora Pierce,New,£8.49
Til Death Do Us Bard,by Rose Black,New,£9.49
Small Gods,by Terry Pratchett,New,£12.69
The Complete History of Middle-earth,by Christopher Tolkien,New,£160.89
Reaper Man,by Terry Pratchett,New,£12.69
Soul Music,by Terry Pratchett,New,£12.69
Castle Death,by Joe Dever,New,£8.79
Silver Under Nightfall,by Rin Chupeco,New,£9.49
The Cloven,by Brian Catling,New,£9.49
Starlight Enclave,by R. A. Salvatore,New,£10.09
A Fire Endless,by Rebecca Ross,New,£14.09
A Fisherman of the Inland Sea,by Ursula K. Le Guin,New,£8.49
Beneath the Twisted Trees,by Bradley Beaulieu,New,£11.39
All the Seas of the World,by Guy Gavriel Kay,New,£17.39
Age of Swords,by Michael J. Sullivan,New,£8.79
The Pomegranate Gate,by Ariel Kaplan,Very Good,£8.40
The Silmarillion,by J. R. R. Tolkien,New,£15.99
Anime Bungo Stray Dogs,by Kafka Asagiri,New,£10.49
A Time of Justice,by Katharine Kerr,New,£8.79
Pariah,by Vianne Max,New,£9.79
The Cottage Around the Corner,by D. L. Soria,New,£12.39
A Time of Exile,by Katharine Kerr,New,£11.39
WarCraft: War of The Ancients # 3: The Sundering,by Richard A. Knaak,New,£10.79
A Time of Omens,by Katharine Kerr,New,£8.79
Spirits Abroad,by Zen Cho,New,£8.49
The Struggle,by Jennifer L. Armentrout,Very Good,£4.80
The Old Ways,by David Dalglish,Very Good,£3.50
Destiny of the Dead,by Kel Kade,Very Good,£11.00
The Ill-Made Mute - Special Edition,by Cecilia Dart-Thornton (Winner of the World Fantasy Award and the British Fantasy Award),Very Good,£5.00
Dead to Me,by Annie Anderson,Very Good,£8.40
Heist For A Life,by China Andie,Very Good,£6.00
Lovecraft: The Myth of Cthulhu,by Esteban Maroto,Good,£15.99
Kingdoms of Parvery; The Survivor,by Rowena Redman,Very Good,£6.30
The Dark Lands,by Markus Heitz,Like New,£5.60
The Last Quest,by Trudi Port,Very Good,£6.99
Daughter of the Gods,by D. K. Henderson,Like New,£9.99
Reincarnation Blues,by Michael Poore,Like New,£20.30
Sundered Souls,by Tim Hardie,Very Good,£13.99
The Drafter,by Kim Harrison,Very Good,£3.50
The Silmarillion,by J. R. R. Tolkien,Well Read,£5.40
Seven Blades in Black,by Sam Sykes,Good,£18.99
The Skies of Pern,by Anne McCaffrey,Very Good,£3.80
Chaos Forged a Fable,by Kate Craft,Very Good,£6.30
Lexi and the Magic Cats,by Alorah Arliotis,Very Good,£4.00
11,by Kayil York,Very Good,£14.20
King Harold Ii,by Peter Burke,Very Good,£8.80
A Touch of Dead,by Charlaine Harris,Very Good,£3.49
Division Maneuver (Light Novel) Vol. 2,by Shippo Senoo,Very Good,£4.30
Swords & Sorceries: Tales of Heroic Fantasy Volume 4,by David A. Riley,Very Good,£7.00
The Ruins of Isis,by Marion Zimmer Bradley,Very Good,£3.49
Ritual Magic,by Eileen Wilks,Very Good,£6.99
Sebastian,by Anne Bishop,Very Good,£4.80
Tea and Sympathetic Magic,by Tansy Rayner Roberts,Very Good,£7.40
Dragon's Fire,by Anne & Todd Mccaffrey,Very Good,£4.10
The Emerald Dragon,by Marie Andreas,Like New,£8.30
Faith of the Fallen,by Terry Goodkind,Very Good,£4.30
The Blood of Whisperers,by Devin Madson,Very Good,£8.99
Open Sesame,by Tom Holt,Very Good,£3.60
The Fargoer,by Petteri Hannila,Very Good,£7.50
The Complete Double Dead,by Chuck Wendig,Well Read,£5.70
The Wounded Hawk,by Sara Douglass,Very Good,£5.50
Sand Storm,by Al K Line,Very Good,£4.00
Fate and Flame,by Miranda Lyn,Very Good,£6.00
The Man-Butcher Prize,by Charles X. Cross,Very Good,£4.00
The Idylls of the Queen,by Phyllis Ann Karr,Very Good,£9.99
The Lies of Locke Lamora,by Scott Lynch,Very Good,£5.00
Dead Reckoning,by Charlaine Harris,Very Good,£4.70
Newly Undead In Dark River,by Grace McGinty,Like New,£51.70
The Educated Ape and Other Wonders of the Worlds,by Robert Rankin,Very Good,£4.30
Twisted,by Bonnie M Hennessy,Very Good,£7.30
Alector's Choice,"by L. E. Modesitt, Jr.",Like New,£8.90
The Secret of the Nagas (Tamil),by Amish,Very Good,£7.30
Children of Darkness and Light,by Paul Liversidge,Good,£7.10
West,by Stacey Marie Brown,Very Good,£7.90
RuneScape: The Gift of Guthix,by Erin M. Evans,New,£9.49
Lover Arisen,by J. R. Ward,New,£10.09
Wyrd Sisters,by Terry Pratchett,New,£12.69
Lady of Darkness,by Melissa K. Roehrich,New,£9.49
Gilgamesh,by Emily H. Wilson,New,£9.49
The Honey Witch,by Sydney J. Shields,New,£15.39
The Fires Of Heaven,by Robert Jordan,New,£10.09
The Wise Man's Fear,by Patrick Rothfuss,New,£15.39
Kushiel's Dart,by Jacqueline Carey,New,£11.39
The Fifth Elephant,by Terry Pratchett,New,£13.39
"Overlord, Vol. 14 (light novel)",by Kugane Maruyama,New,£13.39
Crave,by Tracy Wolff,New,£10.09
Vow of Thieves,by Mary E. Pearson,New,£9.49
The Adventures of Tom Bombadil,by J. R. R. Tolkien,New,£11.39
Sword of Destiny,by Andrzej Sapkowski,New,£19.29
Unseen Academicals,by Terry Pratchett,New,£9.49
The Narrow Road Between Desires,by Patrick Rothfuss,New,£15.39
Equal Rites,by Terry Pratchett,New,£8.49
Sourcery,by Terry Pratchett,New,£8.49
Seal of the Worm,by Adrian Tchaikovsky,New,£10.79
The Trials of Empire,by Richard Swan,New,£10.09
Shadowstitch,by Cari Thomas,New,£14.09
Red Country,by Joe Abercrombie,New,£10.09
Krampus,by Brom,New,£11.39
Witch King,by Martha Wells,New,£13.39
Tehanu,by Ursula K. Le Guin,New,£12.69
Evocation,by S.T. Gibson,New,£15.39
The Tombs of Atuan,by Ursula K. Le Guin,New,£11.79
Mistborn: Secret History,by Brandon Sanderson,New,£9.09
The War of the Jewels,by Christopher Tolkien,New,£10.09
Forge of the High Mage,by Ian C Esslemont,New,£10.09
Moving Pictures,by Terry Pratchett,New,£9.09
"Solo Leveling, Vol. 8 (novel)",by Chugong,New,£11.39
Beren and Luthien,by J. R. R. Tolkien,New,£19.29
Warbreaker,by Brandon Sanderson,New,£10.09
The House Witch and The Charming of Austice,"by Delemhach, Emilie Nikota",New,£9.49
"So I'm a Spider, So What?, Vol. 16 (light novel)",by Baba Okina,New,£10.49
Ledge,by Stacey McEwan,New,£9.49
The House Witch and When The Cat Spells War,by Emilie Nikota,New,£8.49
Thud!,by Terry Pratchett,New,£12.69
"Another Time, Another Place",by Jodi Taylor,New,£10.09
Guards! Guards!,by Terry Pratchett,New,£12.69
The Temptation of Magic,by Megan Scott,New,£12.69
The Mask of Mirrors,by M. A. Carrick,New,£10.09
In the Lives of Puppets,by TJ Klune,New,£9.49
Tales from the Perilous Realm,by J. R. R. Tolkien,New,£52.29
Vilest Things,by Chloe Gong,New,£15.99
Thief Of Time,by Terry Pratchett,New,£9.49
A Vampire's Dominion,by Vanessa Fewings,Very Good,£6.00
Wayward Souls,by Devon Monk,Very Good,£7.00
Rafael,by Faith Gibson (Great Ormond Street Hospital),Very Good,£6.00
To Kill a Fae,by Jamie a Waters,Very Good,£7.90
"Shadows and Twilight (The Dragon Portal, #4)",by Jamie a Waters,Very Good,£6.50
Pax Demonica,by Julie Kenner,Very Good,£6.30
Waking Up,by Margrit Goodhand,Very Good,£6.00
The Rose Mark,by Connie Suttle,Very Good,£6.00
Reimar Breaking,by Jonathan Rivalland,Like New,£6.30
Blast Into The Past,by Barnaby Crew,Very Good,£5.80
Shadows at Dawn,by David Coad,Like New,£6.60
Wicked Magic,by Margot de Klerk,Very Good,£5.50
Demon Walking,by Eve Langlais (RWA. SFWA),Very Good,£6.00
A Butt of Heads,by Simon Haynes,Very Good,£5.50
Magical Midlife Dating,by K F Breene,Very Good,£10.90
The Innkeeper's Son,by K C Herbel,Good,£5.70
Phoenix Precinct,by Keith R a DeCandido,Very Good,£5.50
Death March,by Domino Finn,Very Good,£5.50
&#272;&#7883;nh M&#7879;nh,by M&7862c Bich,Very Good,£4.50
The Memory of Souls,by Jenn Lyons,Very Good,£9.00
Chronicles of Curses Book 1-3 Boxset,by H L Macfarlane,Very Good,£7.50
Bewitching,by J E Nice,Very Good,£6.00
Alien Hunters,by Daniel Arenson,Like New,£3.49
A Call to Charms,by Leanne Leeds,Very Good,£3.60
Princess Rouran and the Book of the Living,by Shawe Ruckus,Very Good,£3.50
Seeds of Dominion,by Quincy J Allen,Very Good,£3.60
Glass Memory,by Moud Adel,Very Good,£3.60
The Silver Mist,by Yasmine Galenorn,Very Good,£3.60
Bad Girls Drink Blood,by S L Choi,Very Good,£3.60
Darkness Rising,by James E Wisher,Very Good,£4.50
Wizard's Creed,by N P Martin,Very Good,£4.50
Dreaming of the Wolf,by Terry Spear,Very Good,£3.49
With the Rains Catching Dawn,by Nelly Alikyan,Very Good,£6.50
Royally Elected,by Catherine Banks,Very Good,£7.00
Demon Dawn,by Ulva Eldridge,Very Good,£3.49
Demon Flames,by M J Haag,Very Good,£3.49
Guardian of the Underworld (Hardback Version),by Kylie Quillinan,Like New,£3.50
Deceived by Magic,by Jasmine Walt,Very Good,£10.80
Oron Amular 3,by Michael J Harvey,Very Good,£3.49
Knight of the Jungle,by Ari Cumbusyan,Very Good,£3.49
Rise of the Coven,by E E Holmes,Very Good,£13.99
The Choice of Magic,by Michael G Manning,Very Good,£29.00
Mulch,by Stephen Scott Whitaker,Very Good,£3.49
City Ascendent,by Christopher Mitchell,Very Good,£14.70
Becoming,by J E Nice,Like New,£7.30
Karl,by D. J. Kettlety,Very Good,£3.49
The Lost Sun,by Tessa Gratton,Very Good,£4.00
Vortex,by Paul J Bennett,Very Good,£9.00
Notorious Sorcerer,by Davinia Evans,Very Good,£4.80
Winter Gods and Serpents,by Wendy Heiss,Like New,£15.99
Kitty and the Dead Man's Hand,by Carrie Vaughn,Very Good,£3.80
The Year Of The Lucy,by Anne McCaffrey,Very Good,£13.00
American Gods,by Neil Gaiman,Very Good,£6.50
The Prince of Prohibition,by Marilyn Marks,Very Good,£14.70
Bold As Love,by Gwyneth Jones,Well Read,£4.00
A Demon in Silver (War of the Archons),by Richard Ford,Very Good,£3.50
The Immortal Who Loved Me,by Lynsay Sands,Very Good,£5.80
After Alice Fell,by Kim Taylor Blakemore,Very Good,£8.99
Tales Of The Otherworld,by Kelley Armstrong,Very Good,£3.60
Drizzt 008,by R.A. Salvatore,Well Read,£6.99
Firstborn Academy,by Isla Frost,Very Good,£3.49
Silver Road,by James Maxwell,Very Good,£3.70
The Lascar's Dagger,by Glenda Larke,Very Good,£3.50
Awakening,by William Horwood,Very Good,£4.80
Noonshade,by James Barclay,Very Good,£3.50
A Fortress Of Grey Ice,by J V Jones,Very Good,£3.49
Blackbird Crowned,by Keri Arthur,Very Good,£11.00
A House at the Bottom of a Lake,by Josh Malerman,Very Good,£11.00
Goddess Of The Sea,by P C Cast,Very Good,£4.30
In Ashes Lie,by Marie Brennan,Very Good,£4.80
The Queen's Assassin,by James Barclay,Very Good,£6.30
Avilion,by Robert Holdstock,Well Read,£9.00
Murder at Sunrise Lake,by Christine Feehan,Very Good,£4.00
The Sunday Books,by Mervyn Peake,Very Good,£7.50
The House Witch 2,by Delemhach,Very Good,£11.00
Prudence,by Gail Carriger,Very Good,£3.60
His Rejected Mate,by Skye Wilson,Like New,£18.90
Lucia in Wartime,by Tom Holt,Very Good,£3.49
The Warrior's Runaway Wife,by Denise Lynn,Very Good,£3.60
Lord of Secrets,by Breanna Teintze,Very Good,£3.49
Night of the Triffids,by Simon Clark,Very Good,£6.99
Skyborn,by David Dalglish,Very Good,£4.80
Memories of My Melancholy Whores,by Gabriel Garcia Marquez,Good,£3.49
The Thirteenth Hour,by Trudie Skies,Very Good,£9.00
A College of Magics,by Caroline Stevermer,Very Good,£5.30
Dragonoak,by Sam Farren,Very Good,£7.60
The Stolen Child,by Keith Donohue,Very Good,£11.50
Deadlands: Thunder Moon Rising,by Jeffrey Mariotte,Very Good,£8.00
The Dreaming Tree,by C. Cherryh,Very Good,£11.90
The Eye of the World,by Robert Jordan,Very Good,£21.10
The Road to Bedlam,by Mike Shevdon,Very Good,£4.80
Sword in the Storm,by David Gemmell,Very Good,£9.00
Middlegame,by Seanan McGuire,Very Good,£9.50
Something Borrowed,by Paul Magrs,Good,£4.60
Milton in Purgatory,by Edward Vass,Very Good,£5.00
Kingdoms of Shadow and Ash,by Hr Moore,Very Good,£12.99
Barry Trotter And The Unnecessary Sequel,by Michael Gerber,Very Good,£3.70
Kinked,by Thea Harrison,Very Good,£4.30
Oathbreaker,by Aaron Hodges,Very Good,£4.30
Conan the Barbarian,by L. Sprague de Camp,Like New,£7.20
Seasons,by Mercedes Lackey,Well Read,£4.50
Love on the Run,by Katharine Kerr,Very Good,£7.80
Against All Things Ending,by Stephen Donaldson,Very Good,£4.00
Warlock Holmes - A Study in Brimstone,by G.S. Denning,Very Good,£5.30
Personal Demon,by Kelley Armstrong,Very Good,£3.90
Sons of Darkness,by Gourav Mohanty,Very Good,£11.20
Beneath A Rising Moon,by Keri Arthur,Very Good,£3.50
Tanequil,by Terry Brooks,Very Good,£3.80
Restless Slumber,by K J Sutton,Very Good,£8.90
The Dragon Republic,by R.F. Kuang,Very Good,£16.99
The Poppy War,by R F Kuang,Very Good,£21.30
The Queen's Executioner,by Christopher Mitchell,Like New,£12.60
The Shadow Isle,by Katharine Kerr,Very Good,£7.50
The Lord of the Rings,by J. R. R. Tolkien,Very Good,£9.99
The Cradle of Ice,by James Rollins,Very Good,£14.99
The Rookery,by Deborah Hewitt,Very Good,£4.10
Raging Storm,by Markus Heitz,Very Good,£9.00
The Wicker Man,by Robin Hardy,Well Read,£4.80
The Bands of Mourning,by Brandon Sanderson,Very Good,£9.90
In the Wind,by Robert J Crane,Very Good,£10.30
Bound Together,by Christine Feehan,Very Good,£4.80
Blood upon the Sand,by Bradley Beaulieu,Very Good,£4.40
The Book of M,by Peng Shepherd,Very Good,£9.99
The Tree of Seasons,by Stephen Gately,Very Good,£3.49
Den of Wolves,by Juliet Marillier,Very Good,£7.30
Xena Warrior Princess,by Robert Weisbrot,Very Good,£8.99
Sanctuary of  the Shadow,by Aurora Ascher,Very Good,£7.20
The Rising Of The Shield Hero Volume 12: Light Novel,by Aneko Yusagi,Very Good,£12.00
Tarnished City,by Vic James,Like New,£3.70
The House of War and Witness,by M. R. Carey,Very Good,£4.10
Spelunking Through Hell,by Seanan McGuire,Very Good,£7.10
Fae - The Wild Hunt,by Graham Austin-King,Very Good,£9.00
Johannes Cabal the Detective,by Jonathan L. Howard,Very Good,£3.50
Chasing Embers,by James Bennett,Very Good,£3.70
Feathertide,by Beth Cartwright,Very Good,£6.40
The Power Of Modern Spirituality,by William Bloom,Very Good,£4.20
Duncton Tales,by William Horwood,Very Good,£3.80
The Book of the Crowman,by Joseph D'Lacey,Good,£3.49
Luna,by Mary Ann Weir,Very Good,£8.90
Thick as Thieves,by M J Kuhn,Very Good,£15.00
The Throne of Broken Gods,by Amber V Nicole,Very Good,£100.00
Kissing Sin,by Keri Arthur,Very Good,£3.80
Dragon Mate,by Jen Grey,Like New,£11.00
A Warrior's Redemption,by Jacob Peppers,Very Good,£6.00
Ill Wind,by Rachel Caine,Like New,£5.00
"Collegium Chronicles, Vol. 1 - Foundation",by Mercedes Lackey,Very Good,£4.10
Shattered Bonds,by Faith Hunter,Very Good,£5.30
The Spirit Well,by Stephen R Lawhead,Very Good,£9.99
Armageddon's Children,by Terry Brooks,Very Good,£4.10
Night Terrors,by Tim Waggoner,Very Good,£3.50
Midnight Vow,by Becky Moynihan,Very Good,£10.90
Midsummer's Bottom,by Darren Dash,Very Good,£10.00
The Hidden Family,by Charles Stross,Good,£3.49
The Warlord,by Gena Showalter,Very Good,£17.00
Mogworld,by Yahtzee Croshaw,Very Good,£3.50
Thief's Magic,by Trudi Canavan,Very Good,£3.70
Tempting Darkness (Dark Paranormal Reverse Harem Romance),by Jessica Hall,Like New,£14.70
Talon of God,by Wesley Snipes,Very Good,£7.20
Lost Coast Literary,by Ellie Alexander,Very Good,£10.30
The Wolves of London,by Mark Morris,Very Good,£3.60
The Red Threads of Fortune,by JY Yang,Very Good,£5.60
Mort,by Terry Pratchett,Very Good,£6.99
Scar Night,by Alan Campbell,Very Good,£3.50
The Beyond,by Chloe Neill,Very Good,£6.30
The Queen of Blood,by Sarah Beth Durst,Good,£4.60
Lord of the Abyss,by Nalini Singh,Very Good,£4.30
The Stormcaller,by Tom Lloyd,Very Good,£3.50
Godly Heathens,by H.E. Edgmon,Very Good,£5.30
The Book of M,by Peng Shepherd,Very Good,£5.30
The Darkest King,by Gena Showalter,Very Good,£11.20
Beneath London,by James P. Blaylock,Very Good,£5.30
Bound,by Benedict Jacka,Like New,£3.70
The Dream-Quest of Vellitt Boe,by Kij Johnson,Very Good,£8.40
The Book of Transformations,by Mark Charan Newton,Very Good,£4.40
No Man's World Omnibus,by Pat Kelleher,Very Good,£7.20
Dance of Steel,by Jordan Rivet,Like New,£13.99
Heirs of the Blade,by Adrian Tchaikovsky,Very Good,£4.80
Down and Out in Purgatory,by Tim Powers,Very Good,£6.99
Darksoul,by Anna Stephens,Very Good,£6.30
Rise of a Merchant Prince,by Raymond E Feist,Very Good,£3.80
With Silent Screams,by Steve McHugh,Very Good,£6.90
The Secret of Safe Passage,by Martin Baynton,Like New,£9.99
Child of Earth & Sky,by Menna van Praag,Very Good,£4.80
The Black Company,by Glen Cook,Well Read,£3.90
Cthulhu's Reign,by Darrell Schweitzer,Very Good,£7.00
Nightblade,by Ryan Kirk,Very Good,£10.20
How a Realist Hero Rebuilt the Kingdom (Light Novel) Vol. 14,by Dojyomaru,Very Good,£10.90
The Hanging Artist,by Jon Steinhagen,Like New,£3.70
City of Wind,by Jordan Rivet,Very Good,£12.99
No Mercy,by Sherrilyn Kenyon,Very Good,£3.80
Tolkien's Middle Earth Postcard Book,by J. R. R. Tolkien,Well Read,£5.99
Smoke and Summons,by Charlie N. Holmberg,Very Good,£8.99
"Is It Wrong to Try to Pick Up Girls in a Dungeon?, Vol. 11 (light novel)",by Fujino Omori,Very Good,£11.00
The Last Days Of Magic,by Mark L. Tompkins,Very Good,£22.99
New Spring,by Robert Jordan,Very Good,£9.99
Aurora Rising (The Aurora Cycle),by Amie Kaufman,Very Good,£3.50
Blood Debt,by Tanya Huff,Very Good,£6.30
