title,author,condition,price
How To Draw Figures In Action,by Charles Wood,Rare Books,£6.69
"Tyburn Conferences: Oxford, Douay, Tyburn",by D. B. Camm,Rare Books,£9.39
The Ballet-lover's Pocket-book,by Kay Ambrose,Rare Books,£7.89
The Art Of Silhouette,by Desmond Coke,Rare Books,£7.29
"Make and Mend, A Complete Illustrated Guide to all Home Repairs",by Various,Rare Books,£35.09
Instructions In Needlecraft,by Violet M.Endacott,Rare Books,£6.69
A History Of England And Scotland: To The Union Of The Kingdoms In 1707,by Robert S. Rait,Rare Books,£7.29
Royal Engineers Supplementary Pocket Book No 5A Roads,by Anon,Rare Books,£8.29
Bibliography and Various Readings,"by Meredith, George",Rare Books,£7.29
Pathology of the Aged,by Florence McKeown,Rare Books,£18.99
Men Of Taste From Pharaoh To Ruskin,by Martin Briggs,Rare Books,£7.29
"Great Museums of the World: British Museum, London",by Unstated,Rare Books,£17.09
The Book Of The Countryside.,"by F. Martin Duncan, Lucy T. Duncan",Rare Books,£7.29
The Open University From Within,by John Ferguson,Rare Books,£8.39
Eats Shoots and Leaves: The Zero Tolerance Approach to Punctuation,by Lynne Truss,Rare Books,£9.09
How to Win the Business Battle,by Eric Webster,Rare Books,£8.19
Concise Guide In Colour Freshwater Fishes,by J. Vostradovsky,Rare Books,£6.29
British Journalists and Newspapers,by Derek Hudson,Rare Books,£5.69
Nelson's First French Course: An Introduction To Spoken French,by R. L. Grme Ritchie,Rare Books,£6.79
A History Of Wood-Engraving,by Douglas Percy Bliss,Rare Books,£15.29
"Revised Indexed Check-list Of The British Lepidoptera: With The English Name Of Each Of The 2,404 Species",by I. R. P Heslop,Rare Books,£8.89
The Yachtsman's Week End Book,by John Irving et al,Rare Books,£6.29
Tales From Shakespeare,by Nicolas Bentley,Rare Books,£6.69
Wordsmanship,by Claurene duGran,Rare Books,£6.69
Larkbarrow: A Story of Exmoor,by Paddy King-Fretts,Rare Books,£10.89
Archaeology: An Illustrated Introduction (Pelican Books),by Liam de Paor,Rare Books,£4.59
Mathematics (Made simple self-teaching library),"by Abraham Sperling, Monroe Stuart",Rare Books,£15.39
A Guide to Operational Research,by W.E.Duckworth,Rare Books,£6.99
Trade Union Affairs No. 1 Winter 1960-61,by Unstated,Rare Books,£6.49
A Geography of Scotland: General and Regional,by Gordon Rae,Rare Books,£6.29
A Text-Book Of Practical Assaying,by J.Park,Rare Books,£6.29
Vector Geometry,by James A.Hummel,Rare Books,£9.69
"Transactions Of The 19th International Congress Of Actuaries in Oslo, 19th-24th, 1972",by Unstated,Rare Books,£9.49
Hohlsaume und Schmuckstiche,by Eleonore Huni,Rare Books,£8.39
The Guilds of the City of London,by Sir Ernest Pooley,Rare Books,£4.79
English Diaries and Journals (Britain in Pictures),by Kate O'Brien,Rare Books,£4.89
The Periodical Essayists of the Eighteenth Century,by George S. Marr,Rare Books,£14.09
The Student's Elementary Commercial Book-Keeping Accounting and Banking,by Arthur Fieldhouse,Rare Books,£6.29
Le Reve De Dalembert,by Diderot,Rare Books,£7.29
An Elementary Text-book Of Coal Mining (Blackie's Science Text-books),by Robert Peel,Rare Books,£7.89
The Early Study of Nigerian Languages: Essays and Bibliographies,by P.E.H.Hair,Rare Books,£10.99
Methods of Testing Plastics,by Various,Rare Books,£10.69
English Pottery and China,by Cecilia Sempill,Rare Books,£5.59
National Productive Credit,by Sir Oswald Stoll,Rare Books,£21.49
Blue Water Cruising,by Michael Tate,Rare Books,£5.69
Ex Voto,by Samuel Butler,Rare Books,£16.49
Guide to Flying,by S. E. Veale,Rare Books,£13.39
Towers to Eternity,by Paul E. Freed,Rare Books,£4.59
A Parson Across the Rockies,by Christopher E. Turner,Rare Books,£19.39
The Ship Painter's Handbook: With Useful Information for the General Painter and Decorator,"by George S. Welch, R. N. Painter",Rare Books,£8.69
A History of English Literature,by Arthur Compton -Rickett,Rare Books,£7.29
Collins Guide to Tree Planting and Cultivation,by H.L.Edlin,Rare Books,£8.39
You Want Success?,by W. Bertram White,Rare Books,£6.69
A Dictionary of Painters of Miniatures,by J. J. Foster,Rare Books,£6.29
The Penguin Book Of Herbs And Spices,by Rosemary Hemphill,Rare Books,£4.19
Illustrations of English Synonyms,by M. Alderton Pink,Rare Books,£9.99
An Introduction to the Study of Browning,by Arthur Symons,Rare Books,£9.29
Rent Act 1968,by Robert Reid,Rare Books,£9.99
Elementary Lessons in Logic: Deductive and Inductive,by W. Stanley Jevons,Rare Books,£9.59
Notes on Politics & History: A University Address,by John Morley,Rare Books,£8.19
The Ladies' & Gentlemen's Letter Writer,by Unstated,Rare Books,£6.69
Sunlight And Shadow Gleanings From My Life Work,by J.B. Gough,Rare Books,£8.49
Brecht: A Collection of Critical Essays,"by Bertolt Brecht, Peter Demetz (Ed.)",Rare Books,£11.89
Fighters and Martyrs for the Freedom of Faith,by Luke S. Walmsley,Rare Books,£14.09
"Models of Spatial Variation (Perspectives in Geography, 1)",by Harold McConnell,Rare Books,£13.49
The English Temperance Movement A Study In Objectives Volume 1 The Formative Period 1830-1899,by Henry Carter,Rare Books,£11.49
The History Of Trade Unionism 1666-1920,by Sidney Webb & Beatrice Webb,Rare Books,£13.89
"One Thousand Temperance Anecdotes, etc, First Series",by John William Kirton,Rare Books,£24.59
Village Notes And Some Other Papers (With Illustrations From Original Photographs),by Pamela Tennant,Rare Books,£15.29
The English Voter,by A.J.Allen,Rare Books,£10.19
Shetland and the Shetlanders,by W.P Livingstone,Rare Books,£12.19
Cine Data Book,by R. H. Bomback,Rare Books,£8.49
A Guidebook to Mechanism in Organic Chemistry,by Peter Sykes,Rare Books,£8.39
The Changing Land: A Short History of New Zealand for Children,by Michael Turnbull,Rare Books,£8.59
Flight Briefing for Pilots: Advanced Manual Vol.2,by Alan E. Bramson,Rare Books,£8.49
Research In The Service Of National Purpose,by F. J. Weyl (Ed.),Rare Books,£24.59
Innkeeping,by Brian Spiller,Rare Books,£9.59
The Historical Architecture of Britain,by F. R. Smith,Rare Books,£8.19
Concise Encyclopedia of Astronautics (World reference library),by Thomas De Galiana,Rare Books,£18.09
Scotland in Modern Times,by Agnes Mure Mackenzie,Rare Books,£10.19
Munro's Seamanship Primer,by Capt. G. E. Earl & Capt. N. Peter,Rare Books,£9.59
"History of the Great Western Railway, Volume I, Part II",by E. T. MacDermot,Rare Books,£11.69
"Cellular Regulatory Mechanisms. Cold Spring Harbor Symposia on Quantitative Biology, Volume XXVI",by Unstated,Rare Books,£15.59
Ag Cruinniu Meala,by Alan Harrison,Rare Books,£11.09
Cambridge and Its Colleges (The Little Guides),by A. Hamilton Thompson Edmund H. New (ills),Rare Books,£10.19
A Study Of Unit Administration,by Anon,Rare Books,£20.19
The Fourth Angling Times Book.,by Peter Tombleson & Jack Thorndike (Eds.),Rare Books,£9.59
Cement And Concrete In Home And Garden,by Algernon Wincanton,Rare Books,£9.59
Quick & Easy Dressmaking,by Diana Crutchley,Rare Books,£23.59
A Master Of Craft,by W. W. Jacobs,Rare Books,£8.49
A New Scheme Of Elementary Qualitative Analysis,by A. J. Mee,Rare Books,£7.89
Clockmaking Past & Present,by G. F. C.Gordon,Rare Books,£21.19
Fine Feathers and Fish,by Geoffrey G Braithwaite,Rare Books,£32.59
Learn Bridge With Reese,by Terence Reese,Rare Books,£8.39
The Duties of Man and Other Essays,by Joseph Mazzini,Rare Books,£11.89
Life's Byways and Waysides,by James Russell Miller,Rare Books,£16.99
Chambers's Journal of Popular Litrature: Science and Arts,by Various,Rare Books,£10.59
"Corporate Planning: A Practical Guide (Studies in Management, No. 2)",by John Argenti,Rare Books,£8.19
Exercises in English,by Guy N.Pocock,Rare Books,£7.59
"The Wiltshire Woollen Industry In The 16Th And 17Th Centuries, Vol. 14 (Oxford Historical Series)",by G. D Ramsay,Rare Books,£18.59
Dickensian Inns & Taverns,by Bertram Waldrom Matz,Rare Books,£16.99
Das Brot Der Frühen Jahre,by Heinrich Boll,Rare Books,£17.09
History of Jewish Coinage,by Frederic W. Madden,Rare Books,£16.99
"Modern Geography, Book IV North America",by A. W. Coysh and M.E. Tomlinson,Rare Books,£10.09
"The Ship's Crew (Information Book, People's Jobs Series)",by Arthur Bruce Cornwell,Rare Books,£7.89
How to Sell Goods,by Unstated,Rare Books,£10.19
How To Find and Control Costs,by Unstated,Rare Books,£13.99
The English Windmill,by Rex Wailes,Rare Books,£24.89
The Conquest of Energy,by George Russell Harrison,Rare Books,£13.39
"X Change: How To Torch Your Work Treadmill, Retire Your Boss, Dump The Ingrates, Torment The Passive-aggressives, Escape The Toxic Office, Get Your ... That Lets You Live, Love And Laugh After 40",by Lucia Knight,Rare Books,£9.59
How to Look at Pictures,by Sir Robert Clermont Witt,Rare Books,£20.49
Foundrywork and Metallurgy - Volume V.,by R. T. Rolfe (Ed.),Rare Books,£19.59
More Looking In Junk Shops,by John Bedford,Rare Books,£8.19
Studies and Essays in the History of Science and Learning Offered in Homage to George Sarton,by M F Ashley Montagu (ed.),Rare Books,£20.19
After Dinner Speeches and Stories,by John Bolton,Rare Books,£9.09
A List Of Fragments Rejoined In The Kuyunjik Collection Of The British Museum,by British Museum,Rare Books,£16.69
Choir-Boy in the Making,by Charles H Moody,Rare Books,£10.79
Haydn's Dictionary of Dates and Universal Information,by Benjamin Vincent,Rare Books,£18.19
"Around The World In 2,000 Pictures",by A. Milton Runyon,Rare Books,£15.99
St. Peter's College Radley Register 1847-1912,by Anon,Rare Books,£14.39
The Kemsley Manual of Journalism,by Unstated,Rare Books,£14.39
"The Clockmaker; or the Sayings and Doings of Samuel Slick, of Slickville: Second Series",by Samuel Slick,Rare Books,£32.39
"Supplement to Spons Dictionary of Engineering, Civil, Mechanical, Military, and Naval, Division III.",by Ernest Spon (Ed.),Rare Books,£26.79
Modern English Essays Volume Four,by E. V. Lucas,Rare Books,£9.69
The Essence of Chinese Civilization,by Dun Jen Li (Ed.),Rare Books,£7.09
ABC Civil Aircraft Markings 1961,by J.W.R. Taylor,Rare Books,£11.29
A History Of Denmark,by John Danstrup,Rare Books,£18.29
Tigers of the Sea,by Hugh D. Wise,Rare Books,£20.49
"The Superhet Manual: A Handbook Dealing With Principles, Design And Servicing",by F. J. Camm (ed),Rare Books,£22.09
Ships Boats & Craft,by Stuart E. Beck,Rare Books,£9.09
A Short History of English Literature,by Ifor Evans,Rare Books,£12.09
Elementary Calculus,by G. W. Caunt,Rare Books,£8.19
Mexico: The Struggle for Peace and Bread,by Lesley Byrd Simpson,Rare Books,£13.89
The Saga of the Comstock Lode. Boom Days in Virginia City,by George D. Lyman,Rare Books,£14.99
The New York Citizen,by David H. Beetle,Rare Books,£14.39
This Other London,by Paul Elek,Rare Books,£13.29
Boy Scout Tests And How To Pass Them,by Robert E.Young,Rare Books,£13.99
The Diabetic ABC: A Practical Book For Patients And Nurses,by R D Lawrence,Rare Books,£16.09
Thermodynamics For Chemists,by Samuel Glasstone,Rare Books,£13.59
Africa - A Geographical Study,by Alan B.Mountjoy & Clifford Embleton,Rare Books,£25.09
The Book Of Meat Trade Volume 1,by Frank Gerrard,Rare Books,£18.19
These are The Garments,by Charles W. Slemming,Rare Books,£9.79
Westminster Abbey - Its Memories And Its Message,by Mary Sturgeon,Rare Books,£66.39
Notes On The Rifle,by T F Fremantle,Rare Books,£53.29
The Lost Childhood and Other Essays,by Graham Greene,Rare Books,£5.39
Molecular Rays,by Ronald Fraser,Rare Books,£15.99
Work of William Morris,by Paul Thompson,Rare Books,£8.99
Successful Writers And How They Work,by Larston D. Farrar,Rare Books,£52.29
Life Under The Sea: From The Sea Around Us,by Rachel Carson,Rare Books,£22.89
The Works of Thomas Carlyle Volume 10: Past and Present,by Thomas Carlyle,Rare Books,£9.79
Creative Writing in English: Book III,by Gordon Taylor,Rare Books,£7.09
New Paths for Japan,by Harold Wakefield,Rare Books,£11.99
Ancient History: From Prehistoric Times to the Death of Justinian,by Charles Alexander Robinson,Rare Books,£21.69
Your Disobedient Servant,by Leslie Chapman,Rare Books,£17.99
A Book of Make-up,by Eric Ward,Rare Books,£9.19
The English Liturgies Of 1549 And 1661 Compared With Each Other And With The Ancient Liturgies,by John Edward Field,Rare Books,£13.99
Particle Size Measurement,by Terence Allen,Rare Books,£27.19
English Book-Plates: Ancient and Modern,by Egerton Castle,Rare Books,£15.59
A Generation Of Materialism. 1871-1900.,by C. J H. Hayes,Rare Books,£10.49
The Railways And The Nation,by A. J. Pearson,Rare Books,£7.59
Public Finance,by C. F. Bastable,Rare Books,£11.59
The Education Of A Horseplayer,by Sam Lewin with Frederick Klein,Rare Books,£27.69
Bookkeeping,by v Van de Linde,Rare Books,£19.19
Advertising Explained,by Dennis Caton,Rare Books,£16.79
The Economic Development of the British Overseas Empire. Volume Two: Comparative View of Dominion Problems Canada.,by L.C.A. Knowles,Rare Books,£14.69
The London's Cigarette Card Company's Handbook Part II,by Dorothy Bagnall,Rare Books,£7.59
British Chess Masters,by Fred Reinfeld,Rare Books,£7.79
Encyclopedia of Sex and Love Technique in Seven Parts,by Rennie MacAndrew,Rare Books,£11.59
Parenthood: Design Or Accident?: A Manual Of Birth Control,by M.L Fielding,Rare Books,£9.69
Techniques of Television Production,by Rudy Bretz,Rare Books,£8.39
The Built-Up Ship Model,by Charles G. Davis,Rare Books,£16.09
Foundations of General Topology,by W.J. Pervin,Rare Books,£13.99
Poultry Farming for a Living,by Cyril Grange,Rare Books,£17.19
Das Problem Des Menschen,by Martin Buber,Rare Books,£8.39
The Old Inns of England,by A.E. Richardson,Rare Books,£10.29
Covent Garden: Its Romance And History.,by Reginald Jacobs,Rare Books,£11.09
Feudalism And Liberty: Articles And Addresses Of Sidney Painter.,by Fred A. Cazel Jr. (Ed.),Rare Books,£9.89
Old English Furniture - Its Designers and Craftsmen,by Various,Rare Books,£7.89
"Souvenir of the Charing Cross Hospital Bazaar held at the Royal Albert Hall, June 21 & 22, 1899",by Herbert Beerbohm Tree (Ed.),Rare Books,£22.49
Adults Learning,by Jennifer Rogers,Rare Books,£4.89
The English Carmelites.,by Lancelot C. Sheppard,Rare Books,£10.19
The Response to Industrialism 1885-1914,by Samuel P. Hays,Rare Books,£6.69
Tools and the Man,by Helen Drusilla Lockwood,Rare Books,£10.89
Oil Man,by Eric Leyland,Rare Books,£6.49
The Cotton Industry,by J. H. Crabtree,Rare Books,£9.09
The Boys' Book of Exploration,by Sir Edmund Hillary,Rare Books,£7.09
The New Forestry,by John Simpson,Rare Books,£15.59
"Put Your Best Look Forward: A Guide to Good Looks, Good Health, Good Grooming",by Glynne Hiller,Rare Books,£9.99
Versailles Et Les Trianons,by Unstated,Rare Books,£9.69
Fragments of Earth Lore - Sketches and Addresses Geological and Geographical,by Archibald Geikie,Rare Books,£11.69
Talking of Summerhill,by A. S. Neill,Rare Books,£6.49
Living By The Pen,by Cecil Hunt,Rare Books,£11.09
The Soul of Grammar,by E. A. Sonnenschein,Rare Books,£8.49
Elementary Mathematics for Scientists and Engineers,by M. D. Hatton,Rare Books,£11.59
"Model Railways, 1838-1939",by Cuthbert Hamilton Ellis,Rare Books,£8.09
More Looking In Junk Shops,by John Bedford,Rare Books,£7.09
Hardy's River,by Monica M. Hutchings,Rare Books,£9.59
"Sussex Archaeological Collections relating to the History and Antiquities of the County, Vol. LXXXVII",by Sussex Archaeological Society,Rare Books,£8.39
"Essays And Addresses, By The Late John Young",by J. Young,Rare Books,£7.79
An Atlas Of African Affairs,by Andrew Boyd,Rare Books,£5.19
The Motorist's Companion,by John Prioleau,Rare Books,£7.09
Easy Lessons on Money Matters,by Anon,Rare Books,£26.89
Indexes And Indexing,by Robert L Collison,Rare Books,£8.39
The Riddle of the Sands,by Erskine Childers (Ed.),Rare Books,£17.19
The Annals of Manchester,by William E. A. Axon,Rare Books,£20.19
The Unsolved Riddle Of Social Justice,by Stephen Leacock,Rare Books,£12.89
The Book Of Wild Flowers And The Story Of Their Names.,by Gareth Browning,Rare Books,£8.69
"The Robber Barons, The Great American Capitalists, 1861-1901",by Matthew Josephson,Rare Books,£15.79
The New Mathematics (Signet Science Library),by Irving Adler,Rare Books,£5.99
Proverbs Maxims and Phrases of All Ages Volume I,by Robert Christy,Rare Books,£14.29
The Art of Driftwood and Dried Arrangements,by Tatsuo Ishimoto,Rare Books,£15.59
"English Place-Name Society: Vol.XXVI,English Place-Name Elements, Part II, The Elements JAFN-YTRI Index and Maps",by A.H.Smith,Rare Books,£15.19
"The Aeroplane Directory Of British Aviation, Incorporating Who's Who In British Aviation. 1951 Edition",by W. C. M. Whittle (Ed.),Rare Books,£9.49
The True Book About Clocks,by Eric Bruton,Rare Books,£6.09
The Master Builders,by Peter Blake,Rare Books,£7.09
"Harper's Scandinavian Phrasebook Danish,Norwegian, Swedish and Some Finnish",by Frances R.Harper,Rare Books,£10.89
Mechanics: A School Course,by W. D. Eggar,Rare Books,£21.49
"The Directory of Second Hand Booksellers and List of Public Libraries, British and Foreign",by James Clegg (Ed.),Rare Books,£27.79
"The Servant of Colour: A History of the Society of Dyers and Colourists, 1884-1984",by Maurice Tordoff et al,Rare Books,£19.39
Stamps of Fame,by L. N. & M. Williams,Rare Books,£10.29
Famous British Engineers,by Leslie Halward,Rare Books,£13.69
Maps And Diagrams: Their Compilation And Construction,by F.J.Monkhouse & H.R.Wilkinson,Rare Books,£5.59
An Introduction to Fourier Analysis,by R. D.Stuart,Rare Books,£17.89
Architectural Hygiene or Sanitory Science as Applied to Buildings,by Sir Banister & Major H. Phillips Fletcher,Rare Books,£7.89
Benn's Protest,by Ernest J. P. Benn,Rare Books,£14.59
Living Silver: An Impression Of The British Fishing Industry,by Burns Singer,Rare Books,£6.69
A Friendly Talk with Socialists and Others,by Joseph Bibby,Rare Books,£20.59
A Contributive Society,by John Rotherford Bellerby,Rare Books,£15.19
"French and English, a Comparison",by Philip Gilbert Hamerton,Rare Books,£24.59
Errors in the Use of English,by William Ballantyne Hodgson,Rare Books,£8.79
The Quest Of Industrial Peace,by W. M. Clow,Rare Books,£9.09
"The Sporting Mirror: Celebrities, Votaries, Portraits, Biographies, Doings Vol. V - January to June 1883","by ""Diomed"" Mirror",Rare Books,£12.59
"Parent Or Pedagogue, A Guide For Parents To The Early Education Of Their Children",by Esme Wingfield-Stratford,Rare Books,£7.89
English Literature For Boys And Girls,by H E Marshall,Rare Books,£26.19
The Cyclist and the Law,by P. F.Carter-Ruck & I. R.Mackrill,Rare Books,£9.09
Population,by Harold Wright,Rare Books,£7.89
Lehrbuch der Hebraischen Archaologie,by Wilhelm Nowack,Rare Books,£23.09
The Living World of Science in Colour,by Anon,Rare Books,£9.09
"Diesel Vehicles: Operation, Maintenance and Repair",by F. J. Camm (Ed.),Rare Books,£6.09
The Kedge-Anchor; Or Young Sailors' Assistant,by William Brady,Rare Books,£81.99
Introducing Dogs,by Erich Tylinek,Rare Books,£6.09
"The 'Shaggy Dog' Story: Its Origin, Development And Nature (With A Few Seemly Examples)",by Eric Partridge,Rare Books,£6.09
Little Wide-Awake,by Leonard De Vries (),Rare Books,£11.19
The Art Of Marriage,by Mary Macaulay,Rare Books,£9.59
The Complete Plain Words,by Sir Ernest Gowers,Rare Books,£7.29
Sexey's School Register 1891-1952,by H. W. Hillier (Ed.),Rare Books,£26.19
A Short History Of The British Commonwealth Volume 2 The Modern Commonwealth 1763 - 1933,by Ramsay Muir,Rare Books,£5.49
The Riddle Of Jutland. An Authentic History,by Langhorne Gibson & John Ernest Troyte Harper,Rare Books,£10.89
Consolidated And Other Group Accounts Of Holding Companies And Their Subsidiaries: Principles And Procedure,by Thomas Buston Robson,Rare Books,£6.09
On Peace And Happiness,by Lord Avebury,Rare Books,£16.69
A Student's Review Of Pitman's Shorthand: New Era Edition.,by Unstated,Rare Books,£4.89
Rope Spinning,by D. W. Pinkney,Rare Books,£4.99
Grasses,by C H Johns,Rare Books,£7.39
Structure,by W.G.Moffatt et al,Rare Books,£12.59
The Drama of Weather,by Sir Napier Shaw,Rare Books,£14.09
Sugars and their Simple Derivatives.,by John Mackenzie,Rare Books,£14.09
Field And Meadow Life,by Leif Lyneborg,Rare Books,£7.59
"The Ship's Compass: Including General Magnetism, Theory, Practice, And Calculations Relating To Magnetic And Gyro Compasses",by G.A.A. Grant,Rare Books,£21.19
Der Pentateuch,by Dr. August Klostermann,Rare Books,£7.79
The Diary Farmer's Veterinary Book,by Norman Barron,Rare Books,£8.39
Climate: A New Story,by Charles Eisenstein,Rare Books,£14.29
Employers' Associations In The United States:,by Clarence E. Bonnett,Rare Books,£21.19
"Flight Without Formulae, How And Why An Aeroplane Flies Explained In Simple Language",by A. C. Kermode,Rare Books,£10.19
Hill-Forts Of Northern France.,by Sir Mortimer Wheeler,Rare Books,£36.39
Glossary of the British Flora,by Humphrey Gilbert Carter,Rare Books,£7.79
"First Rockingham Administration, 1765-66 (Oxford Historical Monographs)",by Paul Langford,Rare Books,£18.99
English Fairs And Markets,by William Addison,Rare Books,£43.69
The 1952 Year Book of Radiology,by Various s,Rare Books,£22.09
Adventurers Fen,by E. A. R. Ennion,Rare Books,£14.99
The Young Worker at College - A Study of a Local Tech.,by Ethel Venables,Rare Books,£8.39
The Civil Survey Ad.1654-1656 County of Tipperary Volume III,by Robert C. Simington,Rare Books,£31.79
A Topographical Index of the Parishes and Townlands of Ireland,by Y. M. Goblet (Ed.),Rare Books,£35.59
Our Young Men's Annual First Volume,by J. A. Hammerton (Ed.),Rare Books,£14.09
An Introduction to Symbolic Logic,by Susanne K. Langer,Rare Books,£66.39
Episcopi Lincolniensis Volume I,by W. P. W. Phillimore,Rare Books,£14.09
Registrum Simonis de Candavo Volume I,by C.T.Flower & M. C. B. Dawes,Rare Books,£13.29
Patent Applied For: A Century Of Fantastic Inventions,by Fred Coppersmith J.J.Lynx,Rare Books,£9.49
Life in Deserts,by J.L. Cloudsley-Thompson,Rare Books,£8.39
Architecture Nineteenth and Twentieth Centuries,by Henry Russell Hitchcock,Rare Books,£22.49
The Magic of Groundhog Day: Transform Your Life Day by Day,by Paul Hannam,Rare Books,£11.69
Virgil Aeneid VI,by Sir Frank Fletcher (Ed.),Rare Books,£7.79
The Principal Factors In Freight Train Operating,by Philip Burtt,Rare Books,£13.29
History of Education In Great Britain,by S. J. Curtis,Rare Books,£10.49
Bird Watching: Nesting Birds Along The Coast,by Peter Clarke,Rare Books,£6.79
HMS Belfast Pocket Manual,by John Blake,Rare Books,£16.59
A Parish And A Railway Winscombe And Sandford During And After The Railway,by Peter Knight,Rare Books,£14.89
The British Journal Photographic Almanac 1956,by Various,Rare Books,£8.39
More Concert Items For Scouts And Cubs,by H. L. Davis,Rare Books,£9.09
Youth Club Entertainment Stunts,by Sid G. Hedges,Rare Books,£12.29
Plasma Membrane: Models for Structure and Function,by Bastien D.Gomperts,Rare Books,£8.39
Language Of Flowers,by Kate Greenway,Rare Books,£55.49
Oddentification,by Wren,Rare Books,£22.09
Great Symphonies,by Sigmund Spaeth,Rare Books,£8.39
First Steps in Machine Drawing and Design,by L. A. Johnson,Rare Books,£9.49
Ruined Cities of Iraq. Third Edition. Issued for the Iraq Government Directorate-General of Antiquities.,by Seton Lloyd,Rare Books,£14.99
Electronics,by P. Parker,Rare Books,£55.49
The Book Of Wolseley - A Practical Guide To Al Four Cylinder Models From 1946 To July 1961 -,by W.A. Gibson Martin,Rare Books,£11.59
The Tutorial Dynamics,by William Briggs,Rare Books,£7.19
Past and Present,by Thomas Carlyle,Rare Books,£10.89
Boot and Shoe Repairs,by Edwin Merryfield,Rare Books,£24.09
The Bodoni Series: Characteristics In The Manner Of Rochefoucault's Maxims,by William Hazlitt,Rare Books,£13.89
Principles & Methods of Teaching,by James Welton,Rare Books,£9.69
Some Early Motoring Advertisements,by Roy Chambers,Rare Books,£13.09
For Those In Peril: The Story Of The Life-boat Service,by Michael Elder,Rare Books,£9.09
Darjeeling At A Glance,by Dr. K. C. Bhanja,Rare Books,£9.29
Change in the Village,by George Bourne,Rare Books,£6.19
Andalusian Flowers and Countryside,by C.M.Stocken,Rare Books,£8.99
Men Medicine And Myself,by S Vere Pearson,Rare Books,£9.69
Trade Unions (Home University Library Of Modern Knowledge; No.229),by Eric L. Wigham,Rare Books,£8.19
A Literary & Historical Atlas Of Africa And Australasia.,by J. G. Bartholomew,Rare Books,£10.59
The Complete Word Hunter,by John Taylor Gause,Rare Books,£8.99
"Jack Upland, Friar Daw's Reply And Upland's Rejoinder",by P.L. Heyworth (Ed.),Rare Books,£10.09
Chapters of Early English Church History,by William Bright,Rare Books,£9.69
Arm-Chair Essays,by The  of Three Cornered Essays,Rare Books,£12.89
Random Words,by Ivor Brown,Rare Books,£7.59
On The Principles Of English University Education,by Rev. William Whewell,Rare Books,£43.09
A Discourse of the Pastoral Care,"by Gilbert, Late Lord Bishop Of Sarum",Rare Books,£11.79
Lightships and Lighthouses (Conquests of Science),by Frederick A. Talbot,Rare Books,£14.19
Magnificent Money-Makers,by Hans Wantoch,Rare Books,£20.49
Crowther's Encyclopedia Of Phrases And Origins,by Edwin Radford,Rare Books,£8.19
The Chilterns (Visions Of England),by J. H. B. Peel,Rare Books,£10.19
Green Hills And Grey Spires: The West Midlands (Breath Of England Series; Book 3),by Norman Wymer,Rare Books,£7.59
The Gentle Art Of Lexicography,by Eric Partridge,Rare Books,£7.59
History With a Sketch Book,by Donald Maxwell,Rare Books,£8.99
The City Of Birmingham: Official Handbook.,by F.W. Bradnock (Ed.),Rare Books,£7.99
"The Gazetteer of Scotland, Vol. I - Abbey-Glenartney",by Robert & William Chambers,Rare Books,£19.09
The World Of The Founding Fathers,by Saul K Padover,Rare Books,£9.69
The Language Bar,by Victor Grove,Rare Books,£14.69
A Ring of Words,by Ivor Brown,Rare Books,£9.29
Careers For Our Sons: A Practical Handbook To The Professions And Commercial Life,by Dorothy Winifred Hughes,Rare Books,£9.89
Gladstonian Ghosts,by Cecil Chesterton,Rare Books,£21.29
Around Eden: An Anthology Of Fact And Legend From And Around The Eden Valley,by F. B. Chancellor,Rare Books,£8.39
The Country Craftsman,by W. M. Williamson,Rare Books,£9.79
"Ireland, Scotland and England; Austria. Vienna, Prague, Hungary, Bohemia and the Danube; Galicia, Styria, Moravia, Bukovina and the Military Frontier. Two volumes",by J. G. Kohl,Rare Books,£19.39
Hints On Farming,by Duncan George Forbes Macdonald,Rare Books,£17.19
New Approaches To Mathematics Teaching,by F. W. Land (Ed.),Rare Books,£7.19
A Handbook Of Hospitality For Town And Country,by Florence Howe Hall,Rare Books,£19.69
"The Homes, Haunts, and Friends of John Wesley",by Anon,Rare Books,£8.09
How To Retire Successfully ... Revised By The Author (Pan Piper. No. Xp.61.),by Carlton Wallace,Rare Books,£4.89
"The Old Deeside Road: Its Course, History, And Associations.",by G.M. Fraser,Rare Books,£22.99
The Quality of Learning,by R. Morris,Rare Books,£14.49
Spoken English: Its Practice in Schools and Training Colleges,by J. Compton (Ed.),Rare Books,£9.69
An Introduction To Advertising,by W. E. Trimble,Rare Books,£17.49
The Science of Speech,by Benjamin Dumville,Rare Books,£8.49
Antiquarian Gleanings From Aberdeenshire Records,by Turreff Gavin,Rare Books,£11.29
The Industrial Design Consultant: Who He Is And What He Does,by F. A. Mercer,Rare Books,£7.59
"Rocks Ahead; Or, The Warnings Of Cassandra",by William Rathbone Greg,Rare Books,£18.19
Pilot's Handbook of Navigation,by Maj. James C. Elliott,Rare Books,£11.79
"Far Off; Or, Asia Described Part I",by Unstated,Rare Books,£17.79
"Fishes from Eylath, Red Sea. Second Report (Bulletin No 11)",by H. Steinitz,Rare Books,£6.79
Fisheries Survey Report No. 1 (Bulletin No 2),by G. L. Kesteven,Rare Books,£7.99
The Lives of the Gallant Ladies,by Pierre De Bourdeille,Rare Books,£7.99
